Year,Gender,Texas_Born,Month_Born,Day_Born,Year_Born,Height,Arm_Span,Length_Foot,Hand_Length,Weight,Dominant_Hand,Snaps_Left,Snaps_Right,Heartrate,Eye_Color,Corrective_Lens,Type_Lens,Live_Campus,Transport_Type,Commute_Minutes,Mother_Age,Father_Age,Mother_Education,Num_Siblings,FirstGen,HSGrad,Calculus,APStats,Math_Grade,HS_GPA,GPA,Smoke,Drink,Hours_Sleep,Tire,Num_Languages,Favorite_Season,Vegatarian,Hours_Work,Favorite_Status,Semester,Smester2,Course
2015,Female,Yes,Feb,17,1997,68,69,10,6,170,Right,72,62,60,Gray,Yes,Glasses,Yes,Walk,2,17,24,Some college (no degree),6,Yes,Yes,No,No,D,3.37,2.12,0,1,6,rear left,2,Winter,No,10,Rich,Fall,Fall 2015,MATH 2328
2015,Female,No,Apr,11,1995,63,60,9,6,140,Right,62,60,69,Brown,Yes,Contacts,Yes,Walk,5,23,22,High School degree,2,Yes,Yes,No,Yes,B,4.26,2.65,0,0,12,rear right,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jan,6,1979,69,69,9,7,180,Right,58,64,66,Blue,No,No correction,No,Car (by yourself),45,21,27,High School degree,5,Yes,Yes,Yes,No,B,3.5,3.3,0,0,8,front right,1,Fall,No,32,Healthy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Feb,9,1996,69,68,10,7,195,Right,57,43,72,Hazel,,No correction,No,Car (by yourself),30,28,30,Some college (no degree),3,No,Yes,Yes,No,A,3.9,3.35,0,0,9,rear right,1,Summer,No,0,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Jun,1,1996,72,70,12,8,230,Right,75,73,81,Brown,Yes,Contacts,Yes,Walk,10,23,22,Bachelor's degree,2,No,Yes,Yes,No,B,3.67,2.67,20,0,4,rear right,1,Fall,No,6,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jul,18,1995,59,62,8,7,117,Right,54,47,66,Blue,Yes,Glasses,No,Walk,28,26,35,Some college (no degree),2,No,Yes,No,No,A,3,3.88,0,8,10,front right,1,Summer,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Oct,10,1995,63,61,9,8,126,Right,50,45,75,Brown,No,No correction,No,Bus,30,18,19,High School degree,0,Yes,Yes,No,No,A,3.7,3.3,0,0,6,rear left,2,Summer,No,11,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,Jul,17,1995,61,24,9,7,150,Right,62,45,84,Brown,Yes,Contacts,No,Walk,10,21,24,Bachelor's degree,2,No,Yes,No,No,B,3.7,2.8,0,0,8,front right,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,Jun,27,1996,56,56,8,5,122,Right,20,10,90,Brown,No,No correction,No,Bus,10,16,18,Master's degree,2,No,,Yes,No,F,3.4,2.33,0,2,6,front right,0,Winter,No,0,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Nov,27,1993,64,62,9,7,150,Right,38,39,87,Brown,Yes,Glasses,No,Car (by yourself),40,31,35,High School degree,3,,Yes,Yes,No,B,3.4,3.6,0,0,7,front left,2,Winter,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Oct,5,1995,69,71,11,7,160,Left,59,66,72,Hazel,Yes,Contacts,Yes,Bus,20,25,43,None,2,Yes,Yes,No,No,A,3.25,3.04,0,0,9,front right,2,Winter,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Jul,22,1991,73,74,11,8,185,Right,65,48,42,Brown,No,No correction,No,Bus,30,31,32,High School degree,1,No,Yes,No,No,B,2.8,3,4,2,9,front right,1,Summer,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,May,26,1992,71,70,10,8,165,Right,58,48,96,Brown,Yes,Contacts,Yes,Skateboard,16,35,31,High School degree,2,Yes,Yes,Yes,No,B,2.95,2.85,50,18,6,front right,2,Fall,No,26,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,No,Jun,17,1996,61,62,11,58,172,Right,59,0,,Hazel,Yes,Contacts,,Bus,17,35,37,Master's degree,0,No,Yes,Yes,No,B,3.67,3.33,0,0,6,front left,1,Spring,No,12,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Oct,25,1995,64,64,8,7,132,Right,48,50,66,Green,Yes,Contacts,Yes,Bus,30,28,31,Bachelor's degree,2,No,Yes,Yes,No,A,3.42,2.91,0,0,7,front left,1,Fall,No,16,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Feb,22,1995,61,36,13,7,287,Right,65,40,72,Brown,Yes,Contacts,No,Bus,15,29,30,Some college (no degree),2,No,Yes,Yes,No,A,3.5,2.84,0,0,9,rear left,2,Winter,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,18,1991,72,72,9,5,192,Right,89,82,72,Brown,No,No correction,No,Bus,20,17,30,High School degree,6,Yes,Yes,Yes,No,B,3.8,3.2,0,0,9,front right,2,Winter,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,No,May,15,1995,71,70,12,7,185,Right,,43,60,Brown,Yes,Glasses,No,Car (by yourself),40,25,27,Master's degree,2,No,Yes,Yes,No,B,3.5,2.7,0,3,6,front right,2,Summer,No,25,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Sep,8,1995,63,62,10,7,135,Right,45,44,93,Brown,Yes,Contacts,No,Bus,45,34,36,Some college (no degree),8,No,Yes,Yes,Yes,A,3.4,3.5,0,2,5,front right,1,Fall,No,30,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Apr,7,1995,60,60,10,7,190,Right,60,55,60,Brown,No,No correction,No,Walk,10,22,25,Some college (no degree),1,No,Yes,No,Yes,B,3.8,3.2,0,10,6,rear left,0,Winter,No,0,Rich,Fall,Fall 2015,MATH 2328
2015,Male,No,May,21,1994,71,71,,,257,Right,69,70,,Brown,Yes,Glasses,No,Walk,10,36,39,Bachelor's degree,2,No,Yes,No,No,C,3.01,3.08,0,0,2,front left,2,Spring,No,0,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Sep,20,1994,66,62,10,8,109,Right,0,24,120,Hazel,Yes,Contacts,No,Walk,15,19,18,High School degree,9,No,Yes,Yes,No,B,3.5,1.99,0,1,5,front right,1,Fall,No,26,Healthy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jul,21,1987,65,65,9,7,134,Right,110,96,75,Green,Yes,Glasses,No,Bicycle,7,23,25,High School degree,9,Yes,Yes,No,Yes,A,3.6,3.1,0,0,7,,3,Summer,No,20,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jun,23,1995,60,60,4,3,190,Right,30,38,81,Brown,Yes,Glasses,Yes,Walk,10,20,19,High School degree,2,Yes,Yes,Yes,No,A,3.8,2.1,0,0,6,rear left,2,Winter,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Mar,27,1996,67,65,12,9,165,Right,50,50,45,Brown,No,No correction,No,Bus,25,26,28,Master's degree,1,No,Yes,Yes,No,A,3.2,2.5,0,2,6,front right,1,Winter,No,0,Rich,Fall,Fall 2015,MATH 2328
2015,Female,No,Dec,12,1995,65,65,11,8,145,Left,15,17,98,Brown,Yes,Glasses,No,Car (by yourself),35,22,20,Bachelor's degree,4,No,Yes,No,Yes,B,3.98,3.4,0,0,8,front right,3,Fall,No,14,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,15,1994,74,72,12,7,200,Right,47,37,99,Green,No,No correction,No,Car (by yourself),30,28,30,High School degree,1,Yes,Yes,No,No,D,3.25,3.01,0,5,6,rear left,1,Summer,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Mar,3,1992,62,61,9,5,145,Right,20,15,66,Blue,No,No correction,No,Car (by yourself),40,35,43,None,2,Yes,Yes,No,No,B,2.89,3,0,10,8,front right,1,Spring,No,25,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Nov,13,1994,70,70,11,7,183,Left,60,80,135,Brown,Yes,Contacts,No,Bus,15,30,29,Bachelor's degree,2,No,Yes,Yes,No,C,3.7,2.5,10,18,8,front right,2,Fall,No,20,Rich,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Nov,20,1995,70,72,11,5,175,Right,45,41,53,Brown,No,,No,Bus,35,28,30,Some college (no degree),6,Yes,Yes,No,Yes,D,3.6,2.8,0,7,6,front left,1,Summer,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,No,Nov,29,1988,73,74,11,7,215,Left,53,47,88,Brown,No,No correction,No,Bus,17,31,26,Bachelor's degree,4,No,No,No,No,A,2.6,3.2,6,2,4,front left,2,Winter,No,36,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jun,9,1984,62,63,6,7,141,Right,89,74,75,Brown,Yes,Glasses,No,Bicycle,10,34,33,None,5,Yes,Yes,Yes,No,A,3,2.67,0,1,6,front right,1,Winter,,36,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Sep,22,1996,73,73,11,8,150,Left,40,40,48,Brown,Yes,Contacts,No,Bus,15,30,34,Professional degree,3,No,,Yes,No,A,3.83,2.75,0,4,5,front left,1,Fall,No,20,Rich,Fall,Fall 2015,MATH 2328
2015,Female,No,Jan,29,1992,65,62,9,5,151,Right,55,44,81,Blue,No,No correction,No,Car (by yourself),45,27,25,High School degree,1,Yes,No,Yes,Yes,B,3,2.5,0,2,7,front right,1,Winter,No,30,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Apr,22,1993,67,66,10,8,230,Right,49,48,81,Blue,Yes,Glasses,Yes,Walk,22,19,29,High School degree,2,Yes,Yes,Yes,No,A,3.75,3.33,0,1,6,front right,1,Winter,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Nov,13,1994,71,85,12,7,165,Right,66,64,45,Brown,No,No correction,No,Bus,40,22,29,Some college (no degree),6,,Yes,Yes,,B,3.5,2.3,0,20,7,front right,1,Spring,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,19,1987,70,71,10,7,200,Left,61,78,51,Hazel,No,No correction,No,Bicycle,22,18,24,High School degree,2,Yes,Yes,Yes,No,B,2.7,3.7,0,5,7,rear right,1,Fall,Yes,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jul,16,1993,62,63,9,6,140,Right,60,67,87,Hazel,No,Glasses,No,Bus,15,25,26,Doctorate,0,No,Yes,No,No,A,3.8,2.35,0,3,9,rear left,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jul,11,1995,67,67,8,6,154,Right,80,84,75,Hazel,Yes,Contacts,Yes,Walk,15,19,18,Doctorate,1,No,Yes,Yes,No,B,3.96,3.5,0,0,6,front right,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,May,9,1995,69,70,,,210,Right,120,85,114,Brown,Yes,Glasses,No,Bus,10,35,37,Bachelor's degree,3,No,Yes,Yes,Yes,B,3.25,2.95,0,0,4,rear right,1,Spring,No,15,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,No,May,26,1993,70,71,11,7,135,Right,56,44,78,Brown,No,No correction,No,Bus,20,22,23,Some college (no degree),6,Yes,Yes,Yes,No,D,3.3,2.8,0,0,9,rear right,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,10,1995,69,70,10,10,170,Right,10,10,15,Brown,Yes,Glasses,No,Bus,30,30,35,High School degree,2,Yes,Yes,No,No,B,3.5,2.5,0,0,8,front left,2,Winter,No,0,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Feb,14,1994,64,64,11,9,200,Right,43,50,132,,Yes,Contacts,No,Bus,15,19,20,Bachelor's degree,3,Yes,Yes,No,No,,2.8,2.3,0,2,8,front right,1,Spring,No,30,Healthy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,May,28,1996,70,69,12,8,200,Right,15,12,63,Green,No,No correction,No,Car (by yourself),25,31,34,High School degree,2,,Yes,Yes,No,B,3.68,3.68,0,0,8,front right,1,Winter,No,12,Happy,Fall,Fall 2015,MATH 2328
2015,Male,No,Aug,8,1974,71,71,10,11,172,Right,76,52,39,Hazel,No,No correction,No,Car (by yourself),30,23,24,Bachelor's degree,2,No,No,No,No,B,1.2,3.4,0,2,7,front right,1,Fall,No,16,Rich,Fall,Fall 2015,MATH 2328
15,Female,Yes,Aug,8,1993,66,64,10,7,150,Right,48,43,,Brown,Yes,Contacts,No,Bus,39,27,28,High School degree,2,Yes,Yes,Yes,No,B,3.71,3.49,0,3,9,front right,1,Fall,No,10,Happy,Fall,Fall 2015 ,MATH 2328
2015,Female,Yes,Mar,7,1996,68,,9,7,115,Right,40,30,72,Hazel,Yes,Contacts,No,Bus,17,24,29,Bachelor's degree,2,No,Yes,Yes,No,C,3.984,2.89,0,6,6,front right,1,Summer,No,20,Healthy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Nov,17,1993,60,60,,,130,Right,62,45,,Brown,No,No correction,No,Walk,10,21,21,High School degree,3,No,Yes,No,No,C,4,3,0,20,9,rear left,1,Fall,No,4,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,Jul,30,1992,68,63,9,6,145,Right,56,60,64,Brown,No,No correction,No,Car (by yourself),56,24,25,Some college (no degree),6,No,Yes,No,No,B,2.8,3.1,0,1,5,front right,1,Fall,No,30,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jul,3,1996,66,63,9,7,165,Left,65,67,72,Brown,Yes,Glasses,Yes,Walk,5,24,30,Doctorate,3,No,Yes,No,Yes,A,4,4,0,0,6,rear right,1,Summer,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Apr,29,1997,67,67,10,6,130,Right,,46,60,Brown,No,No correction,Yes,Walk,15,26,22,High School degree,2,Yes,Yes,Yes,No,A,3.29,,0,0,9,rear right,2,Summer,No,,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,Mar,7,1989,63,65,8,7,117,Right,55,56,84,Brown,Yes,Contacts,No,Bus,34,24,25,Professional degree,3,Yes,No,Yes,Yes,A,3.825,3.2,0,6,7,front left,1,Summer,No,24,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,27,1995,71,71,11,7,190,Left,33,37,78,Hazel,No,No correction,No,Walk,10,29,30,Some college (no degree),2,No,No,Yes,No,B,2.81,3.11,0,7,7,front right,1,Summer,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Nov,12,1994,68,66,9,8,223,Right,47,0,63,Brown,Yes,Contacts,No,Carpool,15,37,34,Some college (no degree),2,Yes,Yes,Yes,No,A,3.6,3.7,0,1,8,rear right,2,Spring,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Jul,10,1994,71,74,10,8,160,Right,48,64,72,Brown,No,No correction,No,Bus,27,29,30,High School degree,2,Yes,Yes,Yes,No,C,3.6,2.4,0,2,7,rear right,1,Summer,No,55,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,May,15,1996,66,61,9,7,119,Right,13,9,75,Brown,No,No correction,No,Bus,5,27,27,High School degree,1,No,Yes,No,No,A,3.75,3,0,0,6,rear left,1,Spring,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Mar,25,1993,74,74,10,7,185,Left,0,24,69,Green,No,No correction,No,Car (by yourself),50,35,42,Professional degree,1,No,Yes,Yes,No,A,3.1,3.46,0,3,7,rear right,2,Winter,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Mar,7,1995,61,63,9,6,116,Right,59,52,,Brown,Yes,Glasses,No,Bus,15,32,30,Some college (no degree),3,Yes,Yes,Yes,Yes,A,3.8,3.2,0,0,9,rear right,1,Fall,No,0,Rich,Fall,Fall 2015,MATH 2328
2015,Female,No,Feb,3,1992,67,67,10,6,131,Right,0,40,54,Brown,Yes,Contacts,No,Car (by yourself),50,32,42,Professional degree,4,No,No,Yes,No,B,3.5,2.8,0,4,6,rear left,2,Fall,No,20,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Apr,4,1996,61,62,9,7,125,Right,50,48,63,Brown,Yes,Contacts,No,Car (by yourself),35,21,28,Bachelor's degree,1,No,Yes,Yes,No,B,3.6,3.16,0,0,5,front right,1,Fall,No,25,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Oct,22,1981,70,70,11,10,300,Right,70,65,75,Blue,Yes,Glasses,No,Car (by yourself),75,19,19,Some college (no degree),3,No,Yes,Yes,No,B,3.96,2.9,0,2,5,rear right,1,Fall,No,20,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Feb,22,1995,62,62,10,7,129,Right,49,46,93,Brown,Yes,Contacts,No,Bus,20,22,31,Bachelor's degree,1,No,Yes,No,No,C,3.1,2.23,0,0,7,front left,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,No,Jul,24,1995,68,68,10,7,140,Right,75,60,87,Brown,Yes,Contacts,No,Bus,30,29,25,Bachelor's degree,2,No,Yes,No,No,B,3.1,2.8,0,4,7,front left,1,Summer,No,20,Rich,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Oct,27,1993,70,68,9,6,180,Right,110,110,51,Brown,No,No correction,No,Bus,25,23,24,High School degree,0,No,Yes,No,No,B,3.4,3,0,10,8,rear right,1,Winter,No,0,Rich,Fall,Fall 2015,MATH 2328
2016,Female,Yes,Apr,23,1995,77,72,14,9,225,Right,60,63,20,Blue,No,No correction,No,Walk,20,35,29,Master's degree,1,No,Yes,Yes,No,C,3.2,2.34,1245,0,5,front right,7,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,,Jan,8,1994,65,64,9,6,150,Right,43,40,26,Brown,Yes,Contacts,Yes,Walk,10,23,23,Master's degree,3,No,Yes,No,Yes,A,4,3.71,361,0,2,front right,5,Summer,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Nov,27,1994,60,14,9,6,148,Left,14,23,33,Brown,Yes,Contacts,No,Bus,15,30,30,Professional degree,5,No,Yes,Yes,No,C,3.2,3,220,0,0,front left,8,Winter,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Oct,2,1989,67,63,9,7,184,Right,32,45,67,Hazel,No,No correction,No,Car (by yourself),47,18,21,Some college (no degree),7,No,No,Yes,Yes,B,3.3,2.78,102,60,4,front right,8,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,30,1995,70,63,10,8,190,Right,71,69,23,Brown,No,No correction,No,Carpool,3,30,29,Bachelor's degree,1,No,Yes,Yes,No,B,3.2,2.9,1000,3,6,front left,8,Summer,No,35,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jun,16,1996,67,68,9,7,240,Right,45,42,21,Brown,No,No correction,No,Car (by yourself),40,20,21,Some college (no degree),5,No,No,Yes,No,B,1.86,3.42,211,0,0,front right,4,Spring,No,35,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Dec,11,1992,67,66,10,6,165,Right,64,606,65,Hazel,No,No correction,No,Car (by yourself),45,26,28,Professional degree,3,No,Yes,Yes,No,A,3.2,3.91,1583,0,15,rear right,8,Summer,No,25,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Mar,7,1995,67,66,10,7,138,Right,60,38,37,Brown,Yes,Contacts,Yes,Walk,5,32,36,Master's degree,2,No,No,Yes,No,A,4.67,4,820,0,2,front right,7,Summer,No,12,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,11,1969,66,32,10,7,198,Right,76,70,22,Brown,No,No correction,No,Car (by yourself),25,22,23,None,3,Yes,Yes,No,No,C,3.8,2.3,258,0,15,front right,5,Summer,No,23,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Oct,21,1995,69,69,10,7,137,Right,59,58,23,Blue,Yes,Glasses,No,Carpool,7,29,39,High School degree,4,Yes,Yes,Yes,No,A,3.5,4,371,0,0,rear left,8,Winter,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Nov,12,1993,66,67,9,7,197,Right,40,38,25,Brown,No,Glasses,Yes,Walk,8,19,21,Some college (no degree),3,Yes,Yes,Yes,No,B,3.4,3.3,78,0,0,rear right,10,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Feb,7,1996,81,79,11,6,160,Right,79,64,84,Blue,No,No correction,Yes,Bus,15,30,34,Bachelor's degree,3,No,Yes,Yes,No,C,4,2.77,786,5,0,rear left,6,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jul,22,1996,69,69,9,7,150,Left,57,60,25,Green,No,No correction,No,Bus,25,22,21,High School degree,0,Yes,Yes,Yes,No,C,3.92,3.48,147,0,0,front left,6,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,10,1989,70,63,10,8,185,Right,69,73,24,Brown,No,No correction,No,Carpool,3,30,29,Bachelor's degree,1,No,Yes,Yes,No,B,3.5,3.3,1200,0,4,front left,7,Summer,No,35,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Feb,25,1994,65,68,102,6,145,Right,32,34,20,Brown,No,No correction,No,Bus,15,26,26,Bachelor's degree,1,No,Yes,Yes,No,C,3.4,2.34,239,0,0,rear right,5,Winter,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Apr,18,1995,66,66,8,6,160,Right,55,25,25,Brown,No,No correction,Yes,Walk,10,31,32,Bachelor's degree,2,No,Yes,No,No,A,4,3.8,152,0,0,rear right,7,Winter,No,8,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,May,13,1989,69,70,12,7,140,Right,80,87,25,Hazel,Yes,Glasses,No,Car (by yourself),60,22,24,Master's degree,0,No,Yes,Yes,No,B,2.5,2.3,328,0,0,front left,6,Spring,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Nov,28,1995,62,61,9,6,110,Right,16,2716,74,Brown,Yes,Glasses,No,Bus,15,20,21,Bachelor's degree,4,No,Yes,No,No,B,3.8,3.5,522,0,0,front left,6,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,May,19,1995,69,32,8,6,170,Right,0,0,23,Blue,No,No correction,No,Walk,15,19,21,High School degree,9,Yes,Yes,Yes,No,A,3.85,2.82,85,1,15,front left,9,Spring,No,15,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,6,1997,65,65,8,6,140,Right,47,47,24,Brown,No,No correction,No,Car (by yourself),7,30,39,Bachelor's degree,1,No,Yes,No,Yes,D,,,,0,0,front left,7,Fall,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Oct,20,1988,68,17,31,13,147,Right,30,53,22,Brown,Yes,No correction,No,Car (by yourself),40,27,30,Bachelor's degree,2,No,Yes,Yes,Yes,B,,,,0,0,front right,5,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Sep,1,1974,61,26,10,6,120,Right,100,100,60,Brown,Yes,Glasses,Yes,Walk,5,41,42,Some college (no degree),1,Yes,Yes,Yes,No,C,3.7,2.5,200,0,0,front right,9,Spring,Yes,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,5,1996,69,32,9,6,170,Right,12,10,45,Blue,No,No correction,No,Walk,10,19,21,High School degree,9,Yes,Yes,Yes,No,A,3.85,2.85,382,1,10,front right,9,Fall,No,10,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,18,1993,62,60,12,,6,Left,28,30,32,Brown,No,No correction,No,Bus,20,25,38,None,3,Yes,Yes,No,No,B,3.2,3.5,70,0,0,front left,6,Spring,No,25,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Dec,18,1989,56,22,8,6,160,Left,50,48,18,Hazel,No,No correction,No,Bus,13,27,26,High School degree,6,Yes,Yes,No,No,C,3.36,2.75,670,0,0,front left,8,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jul,5,1996,67,8,9,7,154,Right,48,48,25,Brown,Yes,Glasses,Yes,Walk,5,27,28,Bachelor's degree,1,No,Yes,No,Yes,B,3.5,3.8,304,0,0,front right,7,Fall,No,10,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Dec,27,1994,72,73,11,7,178,Right,25,21,75,Blue,Yes,Contacts,Yes,Walk,5,30,35,Bachelor's degree,4,No,Yes,Yes,No,F,2.5,2.5,578,45,20,front left,8,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jun,4,1994,64,64,8,4,145,Right,71,62,20,Brown,No,No correction,Yes,Walk,15,17,17,Bachelor's degree,4,No,Yes,No,No,A,3.8,3.8,1692,0,4,front right,6,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Oct,4,1993,71,71,11,6,165,Right,35,30,19,Hazel,Yes,Contacts,No,Bus,15,36,38,Professional degree,2,No,Yes,Yes,No,B,3.5,2.6,250,0,1,front left,6,Winter,No,10,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jan,25,1996,72,76,11,8,170,Left,64,52,24,Hazel,Yes,Contacts,Yes,Car (by yourself),35,32,46,Doctorate,3,No,No,No,No,A,2,2.89,65,0,15,front left,7,Spring,No,25,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,May,1,1996,65,54,9,,,Right,52,47,9,Brown,Yes,Contacts,No,Car (by yourself),25,21,23,Bachelor's degree,0,No,Yes,Yes,No,D,3.79,2.98,575,0,0,front right,6,Summer,No,23,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Feb,22,1995,65,60,9,7,220,Right,57,67,65,Brown,Yes,Glasses,Yes,Walk,3,20,20,Bachelor's degree,2,No,Yes,No,No,B,3.885,3.4,590,0,0,front left,8,Spring,No,38,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Dec,20,1985,62,62,8,6,127,Right,64,59,24,Hazel,No,No correction,Yes,Bus,22,22,23,High School degree,2,Yes,Yes,Yes,No,A,4,3.65,342,0,0,front right,8,Spring,No,17,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,16,1987,65,64,9,7,130,Right,51,58,26,Hazel,No,No correction,Yes,Walk,15,29,32,Bachelor's degree,2,No,Yes,Yes,No,A,4,3.92,216,1,4,front right,7,Fall,No,10,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Aug,25,1986,64,63,9,7,105,Left,48,50,25,Brown,No,No correction,No,Bus,11,22,25,High School degree,2,Yes,Yes,Yes,No,A,3.4,3.14,70,0,0,front right,6,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,22,1993,1,1,1,1,1,Left,1,1,1,Blue,Yes,No correction,Yes,Walk,1,1,1,None,1,Yes,Yes,Yes,Yes,A,1,1,1,1,1,front right,1,Spring,Yes,1,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Dec,8,1993,73,73,9,9,140,Right,44,43,18,Brown,Yes,Glasses,No,Bus,15,20,23,High School degree,1,Yes,Yes,No,No,C,3.7,2.98,0,0,0,front left,5,Fall,No,30,Happy,Spring,Spring 2016,MATH 2328
2016,Female,,Oct,7,1996,305,306,9,6,125,Right,61,56,26,Brown,Yes,Glasses,Yes,Walk,10,19,19,High School degree,1,Yes,Yes,Yes,No,A,3.78,3.93,457,0,0,front left,9,Summer,No,8,Happy,Spring,Spring 2016,MATH 2328
